"bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","class"
0,0,102,911,1440,1511,1349,1384,1872,11832,"siphonophore_physonect"
0,0,31,134,314,407,568,590,651,3172,"siphonophore_physonect"
0,49,259,434,450,463,441,521,767,4322,"siphonophore_physonect"
0,0,27,159,287,346,280,269,229,1836,"siphonophore_physonect"
0,0,11,146,175,146,168,115,102,665,"siphonophore_physonect"
0,0,68,156,171,217,248,363,573,3999,"siphonophore_physonect"
0,1,8,61,100,194,269,336,406,2007,"siphonophore_physonect"
0,0,57,485,802,965,894,1011,1486,8136,"siphonophore_physonect"
0,5,125,905,1802,1836,1562,1716,1841,11045,"siphonophore_physonect"
0,1,113,501,989,1273,1416,1653,2050,13314,"siphonophore_physonect"
0,0,48,374,598,585,487,514,491,1978,"siphonophore_physonect"
0,0,85,255,265,235,133,113,137,1046,"siphonophore_physonect"
0,14,68,314,472,675,632,723,926,5857,"siphonophore_physonect"
0,0,80,165,230,287,400,531,728,5309,"siphonophore_physonect"
0,2,108,219,279,253,220,238,274,1501,"siphonophore_physonect"
0,0,14,265,751,1050,904,863,834,2776,"siphonophore_physonect"
0,0,56,414,744,787,657,532,459,1773,"siphonophore_physonect"
0,1,128,535,583,556,509,547,643,3497,"siphonophore_physonect"
0,31,292,392,285,347,351,341,381,2383,"siphonophore_physonect"
0,2,152,472,588,670,713,1059,1479,7044,"siphonophore_physonect"
0,0,12,183,395,621,689,834,989,4909,"siphonophore_physonect"
0,0,20,344,881,1209,1221,1185,1266,6478,"siphonophore_physonect"
0,10,252,604,713,852,888,910,883,4659,"siphonophore_physonect"
0,3,148,399,518,618,594,731,713,3428,"siphonophore_physonect"
0,0,16,65,106,140,135,207,288,1648,"siphonophore_physonect"
0,0,49,320,555,605,670,752,731,2957,"siphonophore_physonect"
0,0,19,90,192,242,287,274,354,2044,"siphonophore_physonect"
0,4,162,903,1588,1953,1816,1842,1861,9964,"siphonophore_physonect"
0,0,14,36,65,54,63,78,54,555,"siphonophore_physonect"
0,1,245,729,1122,1461,1483,1611,1619,6279,"siphonophore_physonect"
0,0,17,77,124,174,196,243,314,1473,"siphonophore_physonect"
0,0,0,69,1473,5472,5748,4036,2643,4921,"siphonophore_physonect"
0,0,129,462,473,569,471,456,479,2368,"siphonophore_physonect"
0,33,247,508,691,817,727,834,1465,9877,"siphonophore_physonect"
0,0,103,404,488,508,516,570,653,4950,"siphonophore_physonect"
0,0,0,132,262,322,299,299,295,1022,"siphonophore_physonect"
0,0,1,18,35,29,40,60,75,646,"siphonophore_physonect"
0,27,94,172,278,285,223,186,183,837,"siphonophore_physonect"
0,0,0,201,656,837,919,874,850,4104,"siphonophore_physonect"
0,0,182,408,400,402,495,648,945,6874,"siphonophore_physonect"
0,1,74,272,441,548,513,567,582,2601,"siphonophore_physonect"
0,19,136,355,557,826,914,1159,1284,7484,"siphonophore_physonect"
0,0,46,555,1248,1518,1421,1402,1667,9983,"siphonophore_physonect"
0,0,139,381,591,823,896,1062,1219,7362,"siphonophore_physonect"
0,1,59,636,1225,1583,1572,1695,1743,10488,"siphonophore_physonect"
0,4,381,1463,2015,2127,1923,2000,2668,16360,"siphonophore_physonect"
0,0,79,573,983,1123,1019,957,836,3311,"siphonophore_physonect"
0,0,40,488,1128,1652,1707,1826,1998,9063,"siphonophore_physonect"
0,0,34,223,405,555,574,636,603,2426,"siphonophore_physonect"
0,1,126,607,936,896,662,561,500,2944,"siphonophore_physonect"
0,0,0,17,40,56,58,59,61,388,"siphonophore_physonect_young"
0,0,1,16,26,31,30,50,34,227,"siphonophore_physonect_young"
0,0,19,61,92,77,71,124,210,881,"siphonophore_physonect_young"
0,0,6,21,33,52,47,64,60,458,"siphonophore_physonect_young"
0,0,1,24,43,36,39,32,36,332,"siphonophore_physonect_young"
0,0,4,35,56,54,61,49,72,478,"siphonophore_physonect_young"
0,1,24,44,37,61,40,36,63,472,"siphonophore_physonect_young"
0,0,9,47,67,70,103,90,51,425,"siphonophore_physonect_young"
0,0,11,46,57,61,80,122,180,1836,"siphonophore_physonect_young"
0,0,0,13,21,51,45,51,53,495,"siphonophore_physonect_young"
0,0,13,33,27,37,28,9,37,371,"siphonophore_physonect_young"
0,0,38,284,431,501,445,462,408,1420,"siphonophore_physonect_young"
0,0,1,41,71,123,76,110,121,755,"siphonophore_physonect_young"
0,3,27,39,52,54,63,91,168,801,"siphonophore_physonect_young"
0,0,0,0,12,62,97,133,124,538,"siphonophore_physonect_young"
0,2,28,61,69,64,67,131,156,763,"siphonophore_physonect_young"
0,0,1,17,22,37,79,81,76,442,"siphonophore_physonect_young"
0,6,49,81,106,142,121,121,187,898,"siphonophore_physonect_young"
0,0,0,33,40,73,54,89,108,733,"siphonophore_physonect_young"
0,0,5,15,25,25,38,56,42,339,"siphonophore_physonect_young"
0,0,1,7,25,41,33,44,85,628,"siphonophore_physonect_young"
0,213,256,113,73,67,64,42,47,503,"stomatopod"
18,732,905,822,672,521,451,410,336,1619,"stomatopod"
0,13,231,77,42,35,21,24,25,337,"stomatopod"
0,133,140,68,55,51,32,30,35,282,"stomatopod"
0,639,752,345,245,251,176,173,173,731,"stomatopod"
0,1021,658,297,188,158,126,153,163,854,"stomatopod"
0,623,1023,585,437,354,265,234,204,971,"stomatopod"
0,415,202,162,115,122,81,100,96,588,"stomatopod"
7,1884,690,374,229,197,179,139,157,1219,"stomatopod"
0,0,138,763,714,476,354,314,268,1140,"stomatopod"
0,28,230,142,88,84,71,87,59,540,"stomatopod"
0,446,774,510,336,239,204,247,266,1011,"stomatopod"
0,115,134,51,36,30,33,29,30,314,"stomatopod"
20,945,456,261,166,104,72,61,74,586,"stomatopod"
0,7,88,54,32,40,20,22,26,179,"stomatopod"
0,0,409,597,249,195,163,144,119,601,"stomatopod"
0,196,374,231,129,112,116,112,89,534,"stomatopod"
0,1,14,54,86,79,77,85,80,388,"stomatopod"
0,71,103,46,45,46,23,28,29,217,"stomatopod"
0,430,428,249,177,129,120,116,109,838,"stomatopod"
0,244,955,542,196,136,120,110,82,573,"stomatopod"
8,175,86,56,36,49,25,35,30,360,"stomatopod"
1,175,72,45,36,22,28,24,33,264,"stomatopod"
0,96,140,56,36,26,31,26,27,317,"stomatopod"
0,1134,5940,2935,1382,881,647,435,343,1295,"tornaria_acorn_worm_larvae"
0,0,61,146,106,66,39,33,53,553,"tornaria_acorn_worm_larvae"
0,0,183,2545,2042,1161,655,469,368,1133,"tornaria_acorn_worm_larvae"
0,1,205,297,135,92,90,78,45,315,"tornaria_acorn_worm_larvae"
0,11,338,874,1106,1095,838,655,469,994,"tornaria_acorn_worm_larvae"
0,0,0,37,314,306,173,102,69,301,"tornaria_acorn_worm_larvae"
0,54,1246,1063,436,251,156,122,96,562,"tornaria_acorn_worm_larvae"
0,21,1347,2166,775,375,263,191,162,687,"tornaria_acorn_worm_larvae"
0,22,2424,3365,1541,897,509,342,252,897,"tornaria_acorn_worm_larvae"
0,0,53,542,748,711,435,242,182,587,"tornaria_acorn_worm_larvae"
0,18,92,181,265,285,259,224,143,607,"tornaria_acorn_worm_larvae"
0,3,52,79,56,29,23,15,13,143,"tornaria_acorn_worm_larvae"
0,94,994,997,663,368,230,148,145,591,"tornaria_acorn_worm_larvae"
0,0,50,1967,2739,2046,1174,796,496,1418,"tornaria_acorn_worm_larvae"
0,0,48,343,316,122,67,71,61,299,"tornaria_acorn_worm_larvae"
0,352,1608,800,439,207,132,105,86,491,"tornaria_acorn_worm_larvae"
0,0,104,1876,2622,1548,902,561,314,922,"tornaria_acorn_worm_larvae"
0,523,1539,2372,1597,971,512,357,248,1187,"tornaria_acorn_worm_larvae"
0,0,211,648,1073,907,554,554,428,1072,"tornaria_acorn_worm_larvae"
0,0,0,0,0,111,533,502,385,628,"tornaria_acorn_worm_larvae"
0,0,0,36,248,400,461,512,346,881,"tornaria_acorn_worm_larvae"
0,48,455,1273,1467,734,352,271,199,842,"tornaria_acorn_worm_larvae"
0,0,19,98,269,202,109,97,86,297,"tornaria_acorn_worm_larvae"
0,0,0,28,442,283,109,55,46,259,"tornaria_acorn_worm_larvae"
0,0,37,106,108,71,45,36,26,274,"tornaria_acorn_worm_larvae"
0,11,421,1100,1058,780,513,361,285,1001,"tornaria_acorn_worm_larvae"
0,212,762,1170,862,728,561,570,441,1044,"tornaria_acorn_worm_larvae"
0,306,2401,1749,870,432,262,232,164,924,"tornaria_acorn_worm_larvae"
0,1,693,1309,607,262,119,83,72,499,"tornaria_acorn_worm_larvae"
0,108,226,383,311,263,193,139,88,379,"tornaria_acorn_worm_larvae"
0,0,9,117,374,510,514,526,531,1263,"tornaria_acorn_worm_larvae"
0,38,1217,1401,743,525,425,396,275,940,"tornaria_acorn_worm_larvae"
0,0,24,381,655,501,307,219,173,490,"tornaria_acorn_worm_larvae"
0,6,81,297,411,317,145,90,62,398,"tornaria_acorn_worm_larvae"
0,64,2613,2397,1308,836,530,398,318,1028,"tornaria_acorn_worm_larvae"
0,0,10,84,177,233,187,137,102,422,"tornaria_acorn_worm_larvae"
0,0,34,415,242,135,72,55,39,241,"tornaria_acorn_worm_larvae"
0,58,600,1209,1010,381,210,136,98,623,"tornaria_acorn_worm_larvae"
0,17,24,37,36,63,80,115,124,550,"trichodesmium_bowtie"
0,77,61,53,37,58,46,62,63,320,"trichodesmium_bowtie"
28,137,67,83,63,68,77,103,138,538,"trichodesmium_bowtie"
8,137,86,85,72,84,73,79,81,403,"trichodesmium_bowtie"
11,131,95,98,99,107,124,101,116,647,"trichodesmium_bowtie"
0,0,82,86,92,101,106,130,149,579,"trichodesmium_bowtie"
13,123,61,58,51,55,60,66,97,531,"trichodesmium_bowtie"
0,59,37,57,51,71,56,100,104,403,"trichodesmium_bowtie"
25,241,140,105,94,104,93,126,178,697,"trichodesmium_bowtie"
0,0,0,21,65,50,59,73,111,355,"trichodesmium_bowtie"
0,25,23,30,27,37,46,51,47,365,"trichodesmium_bowtie"
0,91,76,80,52,96,90,108,170,626,"trichodesmium_bowtie"
3,113,80,58,79,83,100,86,97,417,"trichodesmium_bowtie"
50,227,136,111,132,117,147,183,223,903,"trichodesmium_bowtie"
0,52,64,77,96,105,110,93,111,432,"trichodesmium_bowtie"
53,157,88,93,79,87,115,137,146,742,"trichodesmium_bowtie"
39,464,195,180,172,180,217,259,292,947,"trichodesmium_bowtie"
0,0,0,4,105,114,129,165,157,490,"trichodesmium_bowtie"
0,91,78,60,55,67,71,81,99,366,"trichodesmium_bowtie"
0,0,25,96,71,114,92,110,104,567,"trichodesmium_bowtie"
0,131,93,104,130,111,107,146,150,719,"trichodesmium_bowtie"
3,63,60,71,65,70,71,70,78,532,"trichodesmium_bowtie"
0,0,294,444,366,397,494,508,456,1585,"trichodesmium_bowtie"
22,106,75,68,65,82,174,211,260,921,"trichodesmium_bowtie"
0,106,110,94,92,132,139,141,152,783,"trichodesmium_bowtie"
4,76,57,63,71,91,69,76,74,387,"trichodesmium_bowtie"
81,229,163,134,127,130,163,169,220,810,"trichodesmium_bowtie"
3,45,45,69,92,108,119,124,155,695,"trichodesmium_bowtie"
0,11,13,17,27,42,47,49,50,337,"trichodesmium_bowtie"
2,89,79,57,44,42,49,41,42,416,"trichodesmium_bowtie"
8,306,197,138,116,114,116,128,154,597,"trichodesmium_bowtie"
1,68,43,66,59,92,77,76,83,483,"trichodesmium_bowtie"
0,37,77,72,69,71,91,131,107,605,"trichodesmium_bowtie"
0,181,153,129,100,119,111,120,147,640,"trichodesmium_bowtie"
1,111,84,85,88,109,87,102,106,516,"trichodesmium_bowtie"
13,131,86,75,78,125,118,148,206,897,"trichodesmium_bowtie"
0,60,44,52,45,51,64,95,99,498,"trichodesmium_bowtie"
0,0,1,34,81,48,64,67,68,480,"trichodesmium_bowtie"
0,30,60,57,47,67,76,81,78,426,"trichodesmium_bowtie"
0,89,57,46,37,67,80,74,112,571,"trichodesmium_bowtie"
0,16,92,82,76,88,82,122,162,658,"trichodesmium_bowtie"
0,62,78,79,75,74,91,123,128,568,"trichodesmium_bowtie"
0,123,91,103,137,139,131,153,142,589,"trichodesmium_bowtie"
0,75,70,77,70,92,79,86,109,567,"trichodesmium_bowtie"
1,45,43,46,39,52,62,66,87,340,"trichodesmium_bowtie"
34,104,68,78,87,113,109,111,87,574,"trichodesmium_bowtie"
4,124,81,98,81,116,90,114,127,637,"trichodesmium_bowtie"
2,103,59,67,57,59,66,69,86,543,"trichodesmium_bowtie"
0,6,16,33,21,21,20,23,26,154,"trichodesmium_bowtie"
0,27,47,42,55,52,57,45,47,313,"trichodesmium_bowtie"
0,204,174,176,154,173,143,128,125,550,"trichodesmium_bowtie"
3,73,49,42,47,54,91,119,110,606,"trichodesmium_bowtie"
3,143,91,82,88,107,99,115,142,634,"trichodesmium_bowtie"
2,20,38,63,56,73,58,90,110,593,"trichodesmium_bowtie"
0,17,36,48,36,53,54,50,42,357,"trichodesmium_bowtie"
3,179,97,104,139,130,142,154,179,689,"trichodesmium_bowtie"
0,0,8,8,13,18,30,30,42,264,"trichodesmium_bowtie"
18,160,83,96,100,115,115,187,262,830,"trichodesmium_bowtie"
0,0,5,36,43,38,37,37,30,229,"trichodesmium_bowtie"
1,52,50,42,40,50,55,81,77,353,"trichodesmium_bowtie"
60,429,189,186,167,143,139,186,265,1224,"trichodesmium_bowtie"
0,26,47,58,49,48,55,61,56,362,"trichodesmium_bowtie"
14,173,97,87,82,86,107,100,155,833,"trichodesmium_bowtie"
0,84,86,67,63,54,54,74,63,405,"trichodesmium_bowtie"
0,0,7,149,131,108,95,88,80,358,"trichodesmium_bowtie"
0,11,21,49,37,44,54,54,56,444,"trichodesmium_bowtie"
16,151,89,70,58,71,62,68,111,489,"trichodesmium_bowtie"
0,21,40,48,47,50,61,55,73,479,"trichodesmium_bowtie"
1,138,97,115,130,133,139,151,160,687,"trichodesmium_bowtie"
0,9,124,140,127,132,152,142,105,562,"trichodesmium_bowtie"
0,10,44,39,41,60,65,89,86,385,"trichodesmium_bowtie"
4,87,54,61,74,64,61,54,59,386,"trichodesmium_bowtie"
0,94,100,81,101,109,110,134,141,679,"trichodesmium_bowtie"
0,51,66,42,55,48,55,67,75,508,"trichodesmium_bowtie"
0,3,14,24,38,28,34,31,39,321,"trichodesmium_bowtie"
5,175,116,96,124,141,128,127,137,784,"trichodesmium_bowtie"
8,78,63,78,98,80,92,78,109,512,"trichodesmium_bowtie"
0,43,32,22,24,31,18,34,43,244,"trichodesmium_bowtie"
0,58,70,52,49,62,62,75,69,510,"trichodesmium_bowtie"
0,74,92,105,75,84,74,72,90,626,"trichodesmium_bowtie"
0,50,56,63,47,53,64,82,113,466,"trichodesmium_bowtie"
0,28,65,101,87,84,82,99,96,421,"trichodesmium_bowtie"
0,59,98,85,51,53,54,84,83,408,"trichodesmium_bowtie"
264,435,219,210,211,201,216,251,275,965,"trichodesmium_bowtie"
0,15,34,39,53,65,56,66,66,396,"trichodesmium_bowtie"
12,107,83,94,100,95,84,85,98,497,"trichodesmium_bowtie"
11,95,64,53,57,60,69,64,85,414,"trichodesmium_bowtie"
4,57,41,50,65,73,85,97,94,456,"trichodesmium_bowtie"
0,54,103,63,66,97,92,105,106,512,"trichodesmium_bowtie"
0,13,28,27,34,31,38,45,49,294,"trichodesmium_bowtie"
0,159,98,88,97,113,123,142,148,631,"trichodesmium_bowtie"
0,42,151,131,92,83,70,85,90,453,"trichodesmium_bowtie"
0,39,44,40,37,38,41,51,60,349,"trichodesmium_bowtie"
0,85,157,159,121,154,125,131,161,628,"trichodesmium_bowtie"
0,0,29,59,62,78,75,79,68,389,"trichodesmium_bowtie"
6,34,30,19,31,28,19,34,57,319,"trichodesmium_bowtie"
23,139,84,72,91,104,121,125,148,455,"trichodesmium_bowtie"
95,264,141,108,98,92,89,71,109,471,"trichodesmium_bowtie"
0,39,48,38,36,31,45,39,75,385,"trichodesmium_bowtie"
11,53,57,66,71,95,126,130,161,680,"trichodesmium_bowtie"
3,111,108,121,99,102,119,158,174,811,"trichodesmium_bowtie"
0,66,116,53,52,48,55,58,64,326,"trichodesmium_bowtie"
0,0,31,36,34,60,49,55,60,262,"trichodesmium_bowtie"
0,57,56,47,35,44,43,57,89,447,"trichodesmium_bowtie"
0,0,0,95,152,106,124,136,162,632,"trichodesmium_bowtie"
9,78,46,46,57,69,82,88,111,486,"trichodesmium_bowtie"
3,31,29,56,77,83,119,154,142,658,"trichodesmium_bowtie"
17,89,53,60,85,89,107,120,189,796,"trichodesmium_bowtie"
16,67,86,80,62,101,110,147,153,782,"trichodesmium_bowtie"
2,107,79,78,68,65,77,82,111,506,"trichodesmium_bowtie"
0,227,161,156,180,169,180,177,128,882,"trichodesmium_bowtie"
0,77,114,97,103,91,111,168,212,1585,"trichodesmium_bowtie"
0,80,91,113,120,123,128,121,201,1000,"trichodesmium_bowtie"
29,191,168,131,95,108,84,73,117,594,"trichodesmium_bowtie"
19,74,99,89,94,107,100,120,147,869,"trichodesmium_bowtie"
0,0,0,1,48,40,42,46,31,254,"trichodesmium_bowtie"
19,155,130,142,113,113,112,135,175,593,"trichodesmium_bowtie"
17,155,85,93,110,88,101,111,120,738,"trichodesmium_bowtie"
0,17,60,68,63,70,82,79,69,317,"trichodesmium_bowtie"
0,7,44,65,52,50,54,53,58,231,"trichodesmium_bowtie"
2,39,60,81,82,117,111,124,121,665,"trichodesmium_bowtie"
6,97,95,91,88,95,90,97,116,656,"trichodesmium_bowtie"
0,53,54,60,51,63,74,84,89,567,"trichodesmium_bowtie"
5,47,54,71,61,59,69,104,142,732,"trichodesmium_bowtie"
0,1,37,26,29,22,19,22,30,126,"trichodesmium_bowtie"
0,43,50,43,42,50,47,50,74,332,"trichodesmium_bowtie"
0,243,156,98,113,114,137,133,173,891,"trichodesmium_bowtie"
0,0,67,80,60,70,74,127,174,817,"trichodesmium_bowtie"
50,114,77,86,86,113,108,130,147,565,"trichodesmium_bowtie"
139,357,159,118,109,86,97,102,98,496,"trichodesmium_bowtie"
0,94,93,103,98,109,113,150,153,1011,"trichodesmium_bowtie"
1,148,124,76,69,72,57,86,74,383,"trichodesmium_bowtie"
0,90,63,67,60,69,71,76,80,476,"trichodesmium_bowtie"
4,163,120,101,87,96,105,103,118,627,"trichodesmium_bowtie"
0,0,1,14,12,20,35,34,29,195,"trichodesmium_bowtie"
0,27,27,41,47,54,46,51,63,418,"trichodesmium_bowtie"
0,18,27,22,23,19,17,24,24,187,"trichodesmium_bowtie"
8,80,64,75,46,53,53,60,81,489,"trichodesmium_bowtie"
41,286,129,111,112,114,103,92,115,606,"trichodesmium_bowtie"
0,0,2,46,71,86,75,83,91,508,"trichodesmium_bowtie"
0,75,63,42,49,52,46,68,115,611,"trichodesmium_bowtie"
0,12,44,35,60,52,40,58,67,297,"trichodesmium_bowtie"
0,0,0,0,60,139,147,131,109,600,"trichodesmium_bowtie"
0,27,48,38,41,32,42,48,49,355,"trichodesmium_bowtie"
0,18,33,71,56,52,57,44,63,445,"trichodesmium_bowtie"
42,154,110,91,76,88,72,90,118,486,"trichodesmium_bowtie"
1,220,101,110,69,92,106,131,174,754,"trichodesmium_bowtie"
0,31,22,21,36,41,66,86,61,479,"trichodesmium_bowtie"
0,16,54,43,39,39,42,49,47,293,"trichodesmium_bowtie"
0,81,74,57,63,62,78,59,116,648,"trichodesmium_bowtie"
5,106,91,103,84,87,109,119,113,521,"trichodesmium_bowtie"
0,105,124,108,95,70,74,114,100,508,"trichodesmium_bowtie"
0,3,40,35,36,40,48,54,57,352,"trichodesmium_bowtie"
7,101,67,52,61,72,78,97,86,392,"trichodesmium_bowtie"
4,112,62,48,44,44,46,64,99,578,"trichodesmium_bowtie"
0,88,65,64,73,69,93,94,120,504,"trichodesmium_bowtie"
9,94,77,85,61,78,56,67,87,449,"trichodesmium_bowtie"
0,0,0,0,16,120,104,116,86,397,"trichodesmium_bowtie"
53,94,67,100,100,112,119,147,135,711,"trichodesmium_bowtie"
11,281,139,139,138,125,119,155,165,795,"trichodesmium_bowtie"
0,181,169,98,91,124,104,95,108,550,"trichodesmium_bowtie"
0,160,105,91,106,108,112,141,134,756,"trichodesmium_bowtie"
0,93,93,72,79,82,74,82,93,416,"trichodesmium_bowtie"
0,56,45,54,92,77,92,104,111,442,"trichodesmium_bowtie"
0,4,46,39,75,74,132,162,177,735,"trichodesmium_bowtie"
5,67,39,39,47,47,47,73,98,687,"trichodesmium_bowtie"
8,178,108,106,103,118,112,129,126,506,"trichodesmium_bowtie"
8,41,38,38,56,93,121,132,168,735,"trichodesmium_bowtie"
65,169,199,231,226,268,277,283,282,1430,"trichodesmium_bowtie"
18,205,105,115,114,129,131,170,188,680,"trichodesmium_bowtie"
0,2,264,294,162,145,160,174,197,799,"trichodesmium_bowtie"
0,12,49,50,56,45,69,55,53,340,"trichodesmium_bowtie"
1,86,96,76,71,50,68,119,121,467,"trichodesmium_bowtie"
0,139,84,54,57,79,69,97,79,605,"trichodesmium_bowtie"
101,517,215,144,135,171,155,183,182,830,"trichodesmium_bowtie"
0,0,0,48,49,51,41,48,54,278,"trichodesmium_bowtie"
0,0,1,96,69,84,91,97,74,323,"trichodesmium_bowtie"
0,13,25,59,71,70,72,66,79,442,"trichodesmium_bowtie"
0,16,47,58,51,41,43,35,41,311,"trichodesmium_bowtie"
0,65,48,52,89,106,91,105,120,506,"trichodesmium_bowtie"
0,80,87,81,88,83,75,111,108,564,"trichodesmium_bowtie"
4,23,23,45,60,75,58,95,91,531,"trichodesmium_bowtie"
7,46,62,62,74,97,128,115,146,680,"trichodesmium_bowtie"
0,13,60,40,38,46,52,58,58,404,"trichodesmium_bowtie"
6,109,64,65,78,63,80,104,111,582,"trichodesmium_bowtie"
8,64,41,55,37,51,49,79,93,935,"trichodesmium_bowtie"
0,29,110,126,105,95,97,138,158,745,"trichodesmium_bowtie"
34,128,70,66,50,68,75,100,102,582,"trichodesmium_bowtie"
0,0,0,0,106,105,102,127,149,417,"trichodesmium_bowtie"
0,0,0,76,99,124,96,91,135,569,"trichodesmium_bowtie"
0,121,102,63,45,41,42,43,44,395,"trichodesmium_bowtie"
0,1,13,16,10,20,11,20,11,209,"trichodesmium_bowtie"
0,56,87,86,65,60,77,88,98,520,"trichodesmium_bowtie"
6,72,45,32,28,31,30,34,46,359,"trichodesmium_bowtie"
0,30,101,95,57,57,70,73,78,425,"trichodesmium_bowtie"
8,81,54,59,71,90,82,95,106,501,"trichodesmium_bowtie"
0,90,85,79,78,105,130,137,106,681,"trichodesmium_bowtie"
0,78,111,78,63,74,80,107,125,553,"trichodesmium_bowtie"
0,41,65,63,67,51,64,47,49,333,"trichodesmium_bowtie"
0,0,22,32,29,40,32,45,65,258,"trichodesmium_bowtie"
11,161,93,62,51,45,38,47,64,471,"trichodesmium_bowtie"
0,6,94,82,83,107,76,95,100,460,"trichodesmium_bowtie"
0,124,373,212,173,132,163,185,168,692,"trichodesmium_bowtie"
0,17,20,10,16,18,27,36,33,221,"trichodesmium_bowtie"
1,72,61,50,34,32,24,30,34,162,"trichodesmium_bowtie"
0,10,11,8,16,24,26,32,43,378,"trichodesmium_bowtie"
0,89,176,161,142,143,161,193,178,868,"trichodesmium_bowtie"
0,33,89,52,60,52,47,39,53,335,"trichodesmium_bowtie"
0,60,42,38,30,40,48,44,64,325,"trichodesmium_bowtie"
9,89,60,55,70,68,76,133,145,762,"trichodesmium_bowtie"
0,137,197,114,148,132,125,166,194,961,"trichodesmium_bowtie"
0,143,529,319,262,282,324,350,384,1686,"trichodesmium_bowtie"
14,88,58,51,45,60,46,59,59,378,"trichodesmium_bowtie"
311,470,216,167,127,131,129,154,193,769,"trichodesmium_bowtie"
0,8,27,22,17,26,31,23,48,267,"trichodesmium_bowtie"
0,68,101,99,90,107,102,148,172,620,"trichodesmium_bowtie"
7,155,96,110,117,106,125,141,179,699,"trichodesmium_bowtie"
0,48,38,39,40,36,40,45,37,310,"trichodesmium_bowtie"
